"","Scientific_Name","Common_Name","Class","PresentInLPI","PresentInRL","Population_Trend","IUCN_Category","IUCN_Criteria","Generation_Length_Years","Generation_Length_Days","PercentDecrease10YMin","PercentDecreaseMin","PercentDecrease3GMin","PercentDecrease10YMid","PercentDecreaseMid","PercentDecrease3GMid","PercentDecrease10YMax","PercentDecreaseMax","PercentDecrease3GMax","Lambda10YMin","LambdaMin","Lambda3GMin","Lambda10YMid","LambdaMid","Lambda3GMid","Lambda10YMax","LambdaMax","Lambda3GMax","ExLambda10YMin","ExLambdaMin","ExLambda3GMin","ExLambda10YMid","ExLambdaMid","ExLambda3GMid","ExLambda10YMax","ExLambdaMax","ExLambda3GMax"
"120","Emberiza aureola","Yellow-breasted Bunting","aves",TRUE,TRUE,"Decreasing","CR","A2acd+3cd+4acd",2.096299556,765.673412829,14.8660077479215,14.8660077479215,22.5794000291285,20.1786754970349,20.1786754970349,30.1190235956075,36.9042655519807,36.9042655519807,51.9183577131513,0.851339922520785,0.851339922520785,0.774205999708715,0.798213245029651,0.798213245029651,0.698809764043925,0.630957344480193,0.630957344480193,0.480816422868487,-0.16094379124341,-0.16094379124341,-0.25591729130944,-0.225379492882461,-0.225379492882461,-0.358376728232666,-0.46051701859881,-0.46051701859881,-0.732269738964109
"121","Emberiza jankowskii","Jankowski's Bunting","aves",FALSE,TRUE,"Decreasing","EN","A2bc+3bc+4bc",2.11569601,772.7579676525,6.69670084631926,6.69670084631926,10.3455290741739,9.8381456326306,9.8381456326306,15.0550972810344,14.449622653224,14.449622653224,21.7987110586191,0.933032991536807,0.933032991536807,0.896544709258261,0.901618543673694,0.901618543673694,0.849449027189656,0.85550377346776,0.85550377346776,0.782012889413809,-0.0693147180559945,-0.0693147180559945,-0.109207116284465,-0.103563748950672,-0.103563748950672,-0.163167342978654,-0.156064774826466,-0.156064774826466,-0.245884055946309
"122","Emberiza rustica","Rustic Bunting","aves",TRUE,TRUE,"Decreasing","VU","A2abcd+3bcd+4abcd",2.054755055,750.49928383875,3.50389048801824,3.50389048801824,5.62195493420353,4.90109037786124,4.90109037786124,7.82881057602576,6.51175273797047,6.51175273797047,10.3478987421927,0.964961095119818,0.964961095119818,0.943780450657965,0.950989096221388,0.950989096221388,0.921711894239742,0.934882472620295,0.934882472620295,0.896521012578073,-0.0356674943938732,-0.0356674943938732,-0.0578617133415824,-0.0502526820951295,-0.0502526820951295,-0.0815225833899207,-0.0673344553263765,-0.0673344553263765,-0.109233547753095
"123","Erythrura viridifacies","Green-faced Parrotfinch","aves",FALSE,TRUE,"Decreasing","VU","A2cd+3cd+4cd",2.28874092,835.96262103,3.50389048801824,3.50389048801824,5.0620163416856,4.90109037786124,4.90109037786124,7.0574149917304,6.51175273797047,6.51175273797047,9.34111380298208,0.964961095119818,0.964961095119818,0.949379836583144,0.950989096221388,0.950989096221388,0.929425850082696,0.934882472620295,0.934882472620295,0.906588861970179,-0.0356674943938732,-0.0356674943938732,-0.0519463111532858,-0.0502526820951295,-0.0502526820951295,-0.0731882489858653,-0.0673344553263765,-0.0673344553263765,-0.0980662260459148
"124","Eudyptes chrysocome","Southern Rockhopper Penguin","aves",TRUE,TRUE,"Decreasing","VU","A2abcde+3bcde+4abcde",11.52822865,4210.6855144125,3.50389048801824,1.02600914350102,1.02600914350102,4.90109037786124,1.44252719553934,1.44252719553934,6.51175273797047,1.92811369179454,1.92811369179454,0.964961095119818,0.98973990856499,0.98973990856499,0.950989096221388,0.985574728044607,0.985574728044607,0.934882472620295,0.980718863082055,0.980718863082055,-0.0356674943938732,-0.0103130889913064,-0.0103130889913064,-0.0502526820951295,-0.0145303277201306,-0.0145303277201306,-0.0673344553263765,-0.0194694424647151,-0.0194694424647151
"125","Eudyptes chrysolophus","Macaroni Penguin","aves",TRUE,TRUE,"Decreasing","VU","A2bce+3bce+4bce",11.40414353,4165.3634243325,3.50389048801824,1.03711475588651,1.03711475588651,4.90109037786124,1.45810792075294,1.45810792075294,6.51175273797047,1.94888716308541,1.94888716308541,0.964961095119818,0.989628852441135,0.989628852441135,0.950989096221388,0.985418920792471,0.985418920792471,0.934882472620295,0.980511128369146,0.980511128369146,-0.0356674943938732,-0.0104253026688781,-0.0104253026688781,-0.0502526820951295,-0.0146884279276603,-0.0146884279276603,-0.0673344553263765,-0.0196812837220802,-0.0196812837220802
"126","Eudyptes moseleyi","Northern Rockhopper Penguin","aves",TRUE,TRUE,"Decreasing","EN","A2acde+3cde+4acde",8.148985059,2976.41679279975,6.69670084631926,2.79549314974673,2.79549314974673,9.8381456326306,4.14778781096541,4.14778781096541,14.449622653224,6.18431473843406,6.18431473843406,0.933032991536807,0.972045068502533,0.972045068502533,0.901618543673694,0.958522121890346,0.958522121890346,0.85550377346776,0.938156852615659,0.938156852615659,-0.0693147180559945,-0.0283531088244506,-0.0283531088244506,-0.103563748950672,-0.0423626370649652,-0.0423626370649652,-0.156064774826466,-0.0638381236831057,-0.0638381236831057
"127","Eudyptes pachyrhynchus","Fiordland Penguin","aves",FALSE,TRUE,"Decreasing","VU","A2bce+3bce+4bce; C2a(i)",9.876622664,3607.436428026,3.50389048801824,1.19655194666926,1.19655194666926,4.90109037786124,1.68171301807647,1.68171301807647,6.51175273797047,2.24689235415243,2.24689235415243,0.964961095119818,0.988034480533307,0.988034480533307,0.950989096221388,0.983182869819235,0.983182869819235,0.934882472620295,0.977531076458476,0.977531076458476,-0.0356674943938732,-0.0120376825180266,-0.0120376825180266,-0.0502526820951295,-0.0169601437673289,-0.0169601437673289,-0.0673344553263765,-0.0227251958545873,-0.0227251958545873
"128","Eudyptes sclateri","Erect-crested Penguin","aves",TRUE,TRUE,"Decreasing","EN","A2b; B2ab(ii,v)",10.21509391,3731.0630506275,6.69670084631926,2.23645197948581,2.23645197948581,9.8381456326306,3.32297030529448,3.32297030529448,14.449622653224,4.96511963704435,4.96511963704435,0.933032991536807,0.977635480205142,0.977635480205142,0.901618543673694,0.966770296947055,0.966770296947055,0.85550377346776,0.950348803629557,0.950348803629557,-0.0693147180559945,-0.0226183980511882,-0.0226183980511882,-0.103563748950672,-0.0337943536832585,-0.0337943536832585,-0.156064774826466,-0.0509262000595963,-0.0509262000595963
"129","Eulidia yarrellii","Chilean Woodstar","aves",FALSE,TRUE,"Decreasing","CR","A2ace+4ace",1.843616096,673.380779064,14.8660077479215,14.8660077479215,25.2479059155407,20.1786754970349,20.1786754970349,33.4685451276854,36.9042655519807,36.9042655519807,56.5097587322525,0.851339922520785,0.851339922520785,0.747520940844593,0.798213245029651,0.798213245029651,0.665314548723146,0.630957344480193,0.630957344480193,0.434902412677475,-0.16094379124341,-0.16094379124341,-0.290992959601878,-0.225379492882461,-0.225379492882461,-0.407495344559452,-0.46051701859881,-0.46051701859881,-0.832633611733608
"130","Eulipoa wallacei","Moluccan Scrubfowl","aves",FALSE,TRUE,"Decreasing","VU","A2cde+3cde+4cde",6.938448549,2534.26833252225,3.50389048801824,1.69892195294078,1.69892195294078,4.90109037786124,2.38530417616132,2.38530417616132,6.51175273797047,3.18308531737733,3.18308531737733,0.964961095119818,0.983010780470592,0.983010780470592,0.950989096221388,0.976146958238387,0.976146958238387,0.934882472620295,0.968169146826227,0.968169146826227,-0.0356674943938732,-0.0171351919870779,-0.0171351919870779,-0.0502526820951295,-0.0241421319383049,-0.0241421319383049,-0.0673344553263765,-0.0323484685137002,-0.0323484685137002
"131","Euphagus carolinus","Rusty Blackbird","aves",TRUE,TRUE,"Decreasing","VU","A2cde+3cde+4cde",2.373692921,866.99133939525,3.50389048801824,3.50389048801824,4.88535254626424,4.90109037786124,4.90109037786124,6.81364845499702,6.51175273797047,6.51175273797047,9.0223703582614,0.964961095119818,0.964961095119818,0.951146474537358,0.950989096221388,0.950989096221388,0.93186351545003,0.934882472620295,0.934882472620295,0.909776296417386,-0.0356674943938732,-0.0356674943938732,-0.0500872067013159,-0.0502526820951295,-0.0502526820951295,-0.0705689176705004,-0.0673344553263765,-0.0673344553263765,-0.0945565378046873
"132","Eupherusa poliocerca","White-tailed Hummingbird","aves",FALSE,TRUE,"Decreasing","VU","A2c+3c+4c;B1ab(i,ii,iii,v)",1.929411825,704.71766908125,3.50389048801824,3.50389048801824,5.97605191305654,4.90109037786124,4.90109037786124,8.31566548317583,6.51175273797047,6.51175273797047,10.9818449778928,0.964961095119818,0.964961095119818,0.940239480869435,0.950989096221388,0.950989096221388,0.916843345168242,0.934882472620295,0.934882472620295,0.890181550221072,-0.0356674943938732,-0.0356674943938732,-0.0616206692832814,-0.0502526820951295,-0.0502526820951295,-0.0868186553780962,-0.0673344553263765,-0.0673344553263765,-0.116329848046441
"133","Falco cherrug","Saker Falcon","aves",TRUE,TRUE,"Decreasing","EN","A2bcde+3cde+4bcde",5.195702924,1897.730492991,6.69670084631926,4.34949966538162,4.34949966538162,9.8381456326306,6.42827425918738,6.42827425918738,14.449622653224,9.52750110588951,9.52750110588951,0.933032991536807,0.956505003346184,0.956505003346184,0.901618543673694,0.935717257408126,0.935717257408126,0.85550377346776,0.904724988941105,0.904724988941105,-0.0693147180559945,-0.0444692592256163,-0.0444692592256163,-0.103563748950672,-0.0664419235571831,-0.0664419235571831,-0.156064774826466,-0.100124261086068,-0.100124261086068
"134","Ficedula basilanica","Little Slaty Flycatcher","aves",FALSE,TRUE,"Decreasing","VU","A2c+3c+4c;C2a(i)",3.261218576,1191.160084884,3.50389048801824,3.50389048801824,3.57996784038631,4.90109037786124,4.90109037786124,5.0067083304808,6.51175273797047,6.51175273797047,6.65084895723266,0.964961095119818,0.964961095119818,0.964200321596137,0.950989096221388,0.950989096221388,0.949932916695192,0.934882472620295,0.934882472620295,0.933491510427673,-0.0356674943938732,-0.0356674943938732,-0.0364562034739181,-0.0502526820951295,-0.0502526820951295,-0.0513639108858978,-0.0673344553263765,-0.0673344553263765,-0.068823410388073
"135","Ficedula bonthaina","Lompobattang Flycatcher","aves",FALSE,TRUE,"Decreasing","EN","A2c+3c+4c;B1ab(ii,iii,v)",2.940232783,1073.92002399075,6.69670084631926,6.69670084631926,7.5573647919249,9.8381456326306,9.8381456326306,11.0779391070998,14.449622653224,14.449622653224,16.2161719807149,0.933032991536807,0.933032991536807,0.924426352080751,0.901618543673694,0.901618543673694,0.889220608929002,0.85550377346776,0.85550377346776,0.837838280192851,-0.0693147180559945,-0.0693147180559945,-0.0785818937611133,-0.103563748950672,-0.103563748950672,-0.117409920227476,-0.156064774826466,-0.156064774826466,-0.176930180187105
"136","Ficedula platenae","Palawan Flycatcher","aves",FALSE,TRUE,"Decreasing","VU","A2c+3c+4c;B1ab(i,ii,iii,iv,v)",2.466692999,900.95961788475,3.50389048801824,3.50389048801824,4.70556791950961,4.90109037786124,4.90109037786124,6.56538554050307,6.51175273797047,6.51175273797047,8.69745611387343,0.964961095119818,0.964961095119818,0.952944320804904,0.950989096221388,0.950989096221388,0.934346144594969,0.934882472620295,0.934882472620295,0.913025438861266,-0.0356674943938732,-0.0356674943938732,-0.0481988022132371,-0.0502526820951295,-0.0502526820951295,-0.0679083049187746,-0.0673344553263765,-0.0673344553263765,-0.0909915358385688
"137","Francolinus gularis","Swamp Francolin","aves",FALSE,TRUE,"Decreasing","VU","A2cd+3cd+4cd",4.52806484,1653.87568281,3.50389048801824,2.59149057593822,2.59149057593822,4.90109037786124,3.63175951296092,3.63175951296092,6.51175273797047,4.83597797406107,4.83597797406107,0.964961095119818,0.974085094240618,0.974085094240618,0.950989096221388,0.963682404870391,0.963682404870391,0.934882472620295,0.951640220259389,0.951640220259389,-0.0356674943938732,-0.0262566134056458,-0.0262566134056458,-0.0502526820951295,-0.0369934941826271,-0.0369934941826271,-0.0673344553263765,-0.049568235516092,-0.049568235516092
"138","Gallicolumba crinigera","Mindanao Bleeding-heart","aves",FALSE,TRUE,"Decreasing","VU","A2cd+3cd+4cd;C2a(i)",5.8717458,2144.65515345,3.50389048801824,2.00444757827191,2.00444757827191,4.90109037786124,2.81248816835528,2.81248816835528,6.51175273797047,3.75037600969931,3.75037600969931,0.964961095119818,0.979955524217281,0.979955524217281,0.950989096221388,0.971875118316447,0.971875118316447,0.934882472620295,0.962496239903007,0.962496239903007,-0.0356674943938732,-0.0202480917991336,-0.0202480917991336,-0.0502526820951295,-0.0285279618741496,-0.0285279618741496,-0.0673344553263765,-0.038225119422107,-0.038225119422107
"139","Garrulax bicolor","Sumatran Laughingthrush","aves",FALSE,TRUE,"Decreasing","EN","A2cd+3cd+4cd",3.780613793,1380.86918789325,6.69670084631926,5.92841644322903,5.92841644322903,9.8381456326306,8.72664036074803,8.72664036074803,14.449622653224,12.8553596202844,12.8553596202844,0.933032991536807,0.94071583556771,0.94071583556771,0.901618543673694,0.91273359639252,0.91273359639252,0.85550377346776,0.871446403797156,0.871446403797156,-0.0693147180559945,-0.0611141663331091,-0.0611141663331091,-0.103563748950672,-0.0913112302402904,-0.0913112302402904,-0.156064774826466,-0.137600914711634,-0.137600914711634
"140","Geokichla cinerea","Ashy Thrush","aves",FALSE,TRUE,"Decreasing","VU","A2cd+3cd+4cd",3.254958979,1188.87376707975,3.50389048801824,3.50389048801824,3.58672749244132,4.90109037786124,4.90109037786124,5.01609108654755,6.51175273797047,6.51175273797047,6.66320327239127,0.964961095119818,0.964961095119818,0.964132725075587,0.950989096221388,0.950989096221388,0.949839089134525,0.934882472620295,0.934882472620295,0.933367967276087,-0.0356674943938732,-0.0356674943938732,-0.0365263122351557,-0.0502526820951295,-0.0502526820951295,-0.051462688592334,-0.0673344553263765,-0.0673344553263765,-0.0689557643796209
"141","Geophaps smithii","Partridge Pigeon","aves",FALSE,TRUE,"Decreasing","VU","A2bce+3ce+4ce",4.884973291,1784.23649453775,3.50389048801824,2.40444524070941,2.40444524070941,4.90109037786124,3.37093946669629,3.37093946669629,6.51175273797047,4.4907090115327,4.4907090115327,0.964961095119818,0.975955547592906,0.975955547592906,0.950989096221388,0.966290605333037,0.966290605333037,0.934882472620295,0.955092909884673,0.955092909884673,-0.0356674943938732,-0.0243382391053441,-0.0243382391053441,-0.0502526820951295,-0.0342906563329045,-0.0342906563329045,-0.0673344553263765,-0.0459466553962076,-0.0459466553962076
"142","Geositta poeciloptera","Campo Miner","aves",FALSE,TRUE,"Decreasing","VU","A2c+3c+4c",2.642328242,965.1103903905,3.50389048801824,3.50389048801824,4.39977702706047,4.90109037786124,4.90109037786124,6.14268176441799,6.51175273797047,6.51175273797047,8.14356705817417,0.964961095119818,0.964961095119818,0.956002229729395,0.950989096221388,0.950989096221388,0.93857318235582,0.934882472620295,0.934882472620295,0.918564329418258,-0.0356674943938732,-0.0356674943938732,-0.0449950335805317,-0.0502526820951295,-0.0502526820951295,-0.0633944479926951,-0.0673344553263765,-0.0673344553263765,-0.0849433393072196
"143","Geospiza pallida","Woodpecker Finch","aves",FALSE,TRUE,"Decreasing","VU","A2bc+3bc+4bc; B1ab(v)",2.928293968,1069.559371812,3.50389048801824,3.50389048801824,3.97878167615402,4.90109037786124,4.90109037786124,5.55982250843376,6.51175273797047,6.51175273797047,7.3784273332094,0.964961095119818,0.964961095119818,0.96021218323846,0.950989096221388,0.950989096221388,0.944401774915662,0.934882472620295,0.934882472620295,0.926215726667906,-0.0356674943938732,-0.0356674943938732,-0.0406009947357776,-0.0502526820951295,-0.0502526820951295,-0.0572035943616364,-0.0673344553263765,-0.0673344553263765,-0.0766481053043153
"144","Geospiza psittacula","Large Tree-finch","aves",FALSE,TRUE,"Decreasing","VU","A2be+3be+4be",2.823921598,1031.4373636695,3.50389048801824,3.50389048801824,4.12276459796636,4.90109037786124,4.90109037786124,5.75928167526015,6.51175273797047,6.51175273797047,7.64044553949482,0.964961095119818,0.964961095119818,0.958772354020336,0.950989096221388,0.950989096221388,0.942407183247398,0.934882472620295,0.934882472620295,0.923595544605052,-0.0356674943938732,-0.0356674943938732,-0.042101610775519,-0.0502526820951295,-0.0502526820951295,-0.0593178438224822,-0.0673344553263765,-0.0673344553263765,-0.0794810254577242
"145","Geothlypis beldingi","Belding's Yellowthroat","aves",FALSE,TRUE,"Decreasing","VU","A2c+3c+4c; C2a(i)",2.608885006,952.8952484415,3.50389048801824,3.50389048801824,4.45490240752118,4.90109037786124,4.90109037786124,6.21892411358412,6.51175273797047,6.51175273797047,8.24353386870107,0.964961095119818,0.964961095119818,0.955450975924788,0.950989096221388,0.950989096221388,0.937810758864159,0.934882472620295,0.934882472620295,0.917564661312989,-0.0356674943938732,-0.0356674943938732,-0.0455718238658072,-0.0502526820951295,-0.0502526820951295,-0.064207099941874,-0.0673344553263765,-0.0673344553263765,-0.0860322259912039
"146","Geotrygon caniceps","Grey-headed Quail-dove","aves",FALSE,TRUE,"Decreasing","VU","A2bcde+3bcde+4bcde",5.605697494,2047.4810096835,3.50389048801824,2.09857423841675,2.09857423841675,4.90109037786124,2.94398584409056,2.94398584409056,6.51175273797047,3.92483158314088,3.92483158314088,0.964961095119818,0.979014257615832,0.979014257615832,0.950989096221388,0.970560141559094,0.970560141559094,0.934882472620295,0.960751684168591,0.960751684168591,-0.0356674943938732,-0.021209073109427,-0.021209073109427,-0.0502526820951295,-0.0298819086289245,-0.0298819086289245,-0.0673344553263765,-0.0400392965659476,-0.0400392965659476
"147","Glaucidium nubicola","Cloudforest Pygmy-owl","aves",FALSE,TRUE,"Decreasing","VU","A2c+3c+4c",3.050642434,1114.2471490185,3.50389048801824,3.50389048801824,3.82229954787381,4.90109037786124,4.90109037786124,5.34290949479224,6.51175273797047,6.51175273797047,7.09326741254037,0.964961095119818,0.964961095119818,0.961777004521262,0.950989096221388,0.950989096221388,0.946570905052078,0.934882472620295,0.934882472620295,0.929067325874596,-0.0356674943938732,-0.0356674943938732,-0.03897265921909,-0.0502526820951295,-0.0502526820951295,-0.0549093982468018,-0.0673344553263765,-0.0673344553263765,-0.0735740714545031
"148","Goura cristata","Western Crowned-pigeon","aves",FALSE,TRUE,"Decreasing","VU","A2cd+3cd+4cd",9.365100204,3420.602849511,3.50389048801824,1.26149377310351,1.26149377310351,4.90109037786124,1.77274939589099,1.77274939589099,6.51175273797047,2.36815330799696,2.36815330799696,0.964961095119818,0.987385062268965,0.987385062268965,0.950989096221388,0.98227250604109,0.98227250604109,0.934882472620295,0.97631846692003,0.97631846692003,-0.0356674943938732,-0.0126951816200318,-0.0126951816200318,-0.0502526820951295,-0.0178865080637955,-0.0178865080637955,-0.0673344553263765,-0.0239664477188818,-0.0239664477188818
"149","Grallaria bangsi","Santa Marta Antpitta","aves",FALSE,TRUE,"Decreasing","VU","A2c+3c+4c;B1ab(i,ii,iii,v)",3.170863709,1158.15796971225,3.50389048801824,3.50389048801824,3.68008006845387,4.90109037786124,4.90109037786124,5.145641905564,6.51175273797047,6.51175273797047,6.83374097418031,0.964961095119818,0.964961095119818,0.963199199315461,0.950989096221388,0.950989096221388,0.94854358094436,0.934882472620295,0.934882472620295,0.931662590258197,-0.0356674943938732,-0.0356674943938732,-0.0374950357034022,-0.0502526820951295,-0.0502526820951295,-0.0528275434360836,-0.0673344553263765,-0.0673344553263765,-0.0707845574643257
