"","Scientific_Name","Common_Name","Class","PresentInLPI","PresentInRL","Population_Trend","IUCN_Category","IUCN_Criteria","Generation_Length_Days","Generation_Length_Years","PercentDecrease10YMin","PercentDecreaseMin","PercentDecrease3GMin","PercentDecrease10YMid","PercentDecreaseMid","PercentDecrease3GMid","PercentDecrease10YMax","PercentDecreaseMax","PercentDecrease3GMax","Lambda10YMin","LambdaMin","Lambda3GMin","Lambda10YMid","LambdaMid","Lambda3GMid","Lambda10YMax","LambdaMax","Lambda3GMax","ExLambda10YMin","ExLambdaMin","ExLambda3GMin","ExLambda10YMid","ExLambdaMid","ExLambda3GMid","ExLambda10YMax","ExLambdaMax","ExLambda3GMax"
"121","Lophocebus albigena","Grey-cheeked Mangabey","mammalia",TRUE,TRUE,"Decreasing","VU","A2cd",4682.9135,12.8211184120465,3.50389048801824,0.923024781963322,0.923024781963322,4.90109037786124,1.29801025230886,1.29801025230886,6.51175273797047,1.73537894120718,1.73537894120718,0.964961095119818,0.990769752180367,0.990769752180367,0.950989096221388,0.987019897476911,0.987019897476911,0.934882472620295,0.982646210587928,0.982646210587928,-0.0356674943938732,-0.00927311051646392,-0.00927311051646392,-0.0502526820951295,-0.0130650802007811,-0.0130650802007811,-0.0673344553263765,-0.0175061314627877,-0.0175061314627877
"122","Lophocebus aterrimus","Black Mangabey","mammalia",FALSE,TRUE,"Decreasing","VU","A2cd",3285,8.99383983572895,3.50389048801824,1.3132240879825,1.3132240879825,4.90109037786124,1.84524817168165,1.84524817168165,6.51175273797047,2.46469475489302,2.46469475489302,0.964961095119818,0.986867759120175,0.986867759120175,0.950989096221388,0.981547518283184,0.981547518283184,0.934882472620295,0.97535305245107,0.97535305245107,-0.0356674943938732,-0.0132192311794644,-0.0132192311794644,-0.0502526820951295,-0.0186248524964445,-0.0186248524964445,-0.0673344553263765,-0.0249557684504912,-0.0249557684504912
"123","Loxodonta africana","African Elephant","mammalia",TRUE,TRUE,"Increasing","VU","A2a",9125,24.9828884325804,3.50389048801824,0.47476174909612,0.47476174909612,4.90109037786124,0.668251889644611,0.668251889644611,6.51175273797047,0.894384041090646,0.894384041090646,0.964961095119818,0.995252382509039,0.995252382509039,0.950989096221388,0.993317481103554,0.993317481103554,0.934882472620295,0.991056159589094,0.991056159589094,-0.0356674943938732,-0.00475892322460714,-0.00475892322460714,-0.0502526820951295,-0.00670494689872008,-0.00670494689872008,-0.0673344553263765,-0.00898407664217682,-0.00898407664217682
"124","Lutra sumatrana","Hairy-nosed Otter","mammalia",FALSE,TRUE,"Decreasing","EN","A2cde",3650,9.99315537303217,6.69670084631926,2.28554952716388,2.28554952716388,9.8381456326306,3.39550312400438,3.39550312400438,14.449622653224,5.07254548928852,5.07254548928852,0.933032991536807,0.977144504728361,0.977144504728361,0.901618543673694,0.966044968759956,0.966044968759956,0.85550377346776,0.949274545107115,0.949274545107115,-0.0693147180559945,-0.0231207312967598,-0.0231207312967598,-0.103563748950672,-0.0345448943417653,-0.0345448943417653,-0.156064774826466,-0.0520572228359516,-0.0520572228359516
"125","Lutrogale perspicillata","Smooth-coated Otter","mammalia",TRUE,TRUE,"Decreasing","VU","A2cde",3650,9.99315537303217,3.50389048801824,1.18268149284166,1.18268149284166,4.90109037786124,1.66226604635902,1.66226604635902,6.51175273797047,2.22098393248984,2.22098393248984,0.964961095119818,0.988173185071583,0.988173185071583,0.950989096221388,0.98337733953641,0.98337733953641,0.934882472620295,0.977790160675102,0.977790160675102,-0.0356674943938732,-0.011897308061518,-0.011897308061518,-0.0502526820951295,-0.0167623672468,-0.0167623672468,-0.0673344553263765,-0.022460191605442,-0.022460191605442
"126","Macaca leonina","Northern Pig-tailed Macaque","mammalia",TRUE,TRUE,"Decreasing","VU","A2cd+3cd+4cd",4015,10.9924709103354,3.50389048801824,1.07574548459258,1.07574548459258,4.90109037786124,1.51229970208653,1.51229970208653,6.51175273797047,2.02113129281826,2.02113129281826,0.964961095119818,0.989242545154074,0.989242545154074,0.950989096221388,0.984877002979135,0.984877002979135,0.934882472620295,0.979788687071817,0.979788687071817,-0.0356674943938732,-0.01081573460138,-0.01081573460138,-0.0502526820951295,-0.0152385156789091,-0.0152385156789091,-0.0673344553263765,-0.0204183560049473,-0.0204183560049473
"127","Macaca maura","Moor Macaque","mammalia",FALSE,TRUE,"Decreasing","EN","A2cd",4015,10.9924709103354,6.69670084631926,2.07994902374956,2.07994902374956,9.8381456326306,3.09164514569873,3.09164514569873,14.449622653224,4.62223901108084,4.62223901108084,0.933032991536807,0.979200509762504,0.979200509762504,0.901618543673694,0.969083548543013,0.969083548543013,0.85550377346776,0.953777609889192,0.953777609889192,-0.0693147180559945,-0.021018846633418,-0.021018846633418,-0.103563748950672,-0.0314044494016048,-0.0314044494016048,-0.156064774826466,-0.0473247480326833,-0.0473247480326833
"128","Macaca nemestrina","Southern Pig-tailed Macaque","mammalia",TRUE,TRUE,"Decreasing","VU","A2cd",4015,10.9924709103354,3.50389048801824,1.07574548459258,1.07574548459258,4.90109037786124,1.51229970208653,1.51229970208653,6.51175273797047,2.02113129281826,2.02113129281826,0.964961095119818,0.989242545154074,0.989242545154074,0.950989096221388,0.984877002979135,0.984877002979135,0.934882472620295,0.979788687071817,0.979788687071817,-0.0356674943938732,-0.01081573460138,-0.01081573460138,-0.0502526820951295,-0.0152385156789091,-0.0152385156789091,-0.0673344553263765,-0.0204183560049473,-0.0204183560049473
"129","Macaca nigra","Celebes Crested Macaque","mammalia",FALSE,TRUE,"Decreasing","CR","A2cd",4745,12.9911019849418,14.8660077479215,4.04548455890793,4.04548455890793,20.1786754970349,5.61888591273138,5.61888591273138,36.9042655519807,11.1448050575387,11.1448050575387,0.851339922520785,0.959545154410921,0.959545154410921,0.798213245029651,0.943811140872686,0.943811140872686,0.630957344480193,0.888551949424613,0.888551949424613,-0.16094379124341,-0.0412959042863754,-0.0412959042863754,-0.225379492882461,-0.0578291954867011,-0.0578291954867011,-0.46051701859881,-0.118162164413919,-0.118162164413919
"130","Macaca nigrescens","Gorontalo Macaque","mammalia",FALSE,TRUE,"Decreasing","VU","A2cd+3cd+4cd; B1ab(ii,iv)",4745,12.9911019849418,3.50389048801824,0.911002539455408,0.911002539455408,4.90109037786124,1.28113555189598,1.28113555189598,6.51175273797047,1.71286777101431,1.71286777101431,0.964961095119818,0.990889974605446,0.990889974605446,0.950989096221388,0.98718864448104,0.98718864448104,0.934882472620295,0.982871322289857,0.982871322289857,-0.0356674943938732,-0.00915177543193694,-0.00915177543193694,-0.0502526820951295,-0.0128941286513846,-0.0128941286513846,-0.0673344553263765,-0.0172770704657247,-0.0172770704657247
"131","Macaca pagensis","Pagai Island Macaque","mammalia",FALSE,TRUE,"Decreasing","CR","A2cd+4cd",4745,12.9911019849418,14.8660077479215,4.04548455890793,4.04548455890793,20.1786754970349,5.61888591273138,5.61888591273138,36.9042655519807,11.1448050575387,11.1448050575387,0.851339922520785,0.959545154410921,0.959545154410921,0.798213245029651,0.943811140872686,0.943811140872686,0.630957344480193,0.888551949424613,0.888551949424613,-0.16094379124341,-0.0412959042863754,-0.0412959042863754,-0.225379492882461,-0.0578291954867011,-0.0578291954867011,-0.46051701859881,-0.118162164413919,-0.118162164413919
"132","Macaca siberu","Siberut Macaque","mammalia",FALSE,TRUE,"Decreasing","VU","A2cd",4745,12.9911019849418,3.50389048801824,0.911002539455408,0.911002539455408,4.90109037786124,1.28113555189598,1.28113555189598,6.51175273797047,1.71286777101431,1.71286777101431,0.964961095119818,0.990889974605446,0.990889974605446,0.950989096221388,0.98718864448104,0.98718864448104,0.934882472620295,0.982871322289857,0.982871322289857,-0.0356674943938732,-0.00915177543193694,-0.00915177543193694,-0.0502526820951295,-0.0128941286513846,-0.0128941286513846,-0.0673344553263765,-0.0172770704657247,-0.0172770704657247
"133","Macaca sinica","Toque Macaque","mammalia",FALSE,TRUE,"Decreasing","EN","A2cd",4745,12.9911019849418,6.69670084631926,1.76279551021424,1.76279551021424,9.8381456326306,2.62230402385573,2.62230402385573,14.449622653224,3.92528515295656,3.92528515295656,0.933032991536807,0.982372044897858,0.982372044897858,0.901618543673694,0.973776959761443,0.973776959761443,0.85550377346776,0.960747148470434,0.960747148470434,-0.0693147180559945,-0.0177851779205845,-0.0177851779205845,-0.103563748950672,-0.0265729956475118,-0.0265729956475118,-0.156064774826466,-0.0400440175661167,-0.0400440175661167
"134","Macaca sylvanus","Barbary Macaque","mammalia",TRUE,TRUE,"Decreasing","EN","A2bcd+4bcd",2920,7.99452429842574,6.69670084631926,2.84872771102431,2.84872771102431,9.8381456326306,4.22620891478137,4.22620891478137,14.449622653224,6.29995612976448,6.29995612976448,0.933032991536807,0.971512722889757,0.971512722889757,0.901618543673694,0.957737910852186,0.957737910852186,0.85550377346776,0.937000438702355,0.937000438702355,-0.0693147180559945,-0.0289009141209497,-0.0289009141209497,-0.103563748950672,-0.0431811179272066,-0.0431811179272066,-0.156064774826466,-0.0650715285449396,-0.0650715285449396
"135","Macaca tonkeana","Tonkean Macaque","mammalia",FALSE,TRUE,"Decreasing","VU","A2cd+3cd+4cd",4745,12.9911019849418,3.50389048801824,0.911002539455408,0.911002539455408,4.90109037786124,1.28113555189598,1.28113555189598,6.51175273797047,1.71286777101431,1.71286777101431,0.964961095119818,0.990889974605446,0.990889974605446,0.950989096221388,0.98718864448104,0.98718864448104,0.934882472620295,0.982871322289857,0.982871322289857,-0.0356674943938732,-0.00915177543193694,-0.00915177543193694,-0.0502526820951295,-0.0128941286513846,-0.0128941286513846,-0.0673344553263765,-0.0172770704657247,-0.0172770704657247
"136","Macrogalidia musschenbroekii","Sulawesi Civet","mammalia",FALSE,TRUE,"Decreasing","VU","A2cd+3cd+4cd; C1",1825,4.99657768651609,3.50389048801824,2.35137563054822,2.35137563054822,4.90109037786124,3.29690080862926,3.29690080862926,6.51175273797047,4.39264016869589,4.39264016869589,0.964961095119818,0.976486243694518,0.976486243694518,0.950989096221388,0.967030991913707,0.967030991913707,0.934882472620295,0.956073598313041,0.956073598313041,-0.0356674943938732,-0.023794616123036,-0.023794616123036,-0.0502526820951295,-0.0335247344936001,-0.0335247344936001,-0.0673344553263765,-0.044920383210884,-0.044920383210884
"137","Mandrillus leucophaeus","Drill","mammalia",FALSE,TRUE,"Unknown","EN","A2cd",3650,9.99315537303217,6.69670084631926,2.28554952716388,2.28554952716388,9.8381456326306,3.39550312400438,3.39550312400438,14.449622653224,5.07254548928852,5.07254548928852,0.933032991536807,0.977144504728361,0.977144504728361,0.901618543673694,0.966044968759956,0.966044968759956,0.85550377346776,0.949274545107115,0.949274545107115,-0.0693147180559945,-0.0231207312967598,-0.0231207312967598,-0.103563748950672,-0.0345448943417653,-0.0345448943417653,-0.156064774826466,-0.0520572228359516,-0.0520572228359516
"138","Mandrillus sphinx","Mandrill","mammalia",FALSE,TRUE,"Decreasing","VU","A2cd",3650,9.99315537303217,3.50389048801824,1.18268149284166,1.18268149284166,4.90109037786124,1.66226604635902,1.66226604635902,6.51175273797047,2.22098393248984,2.22098393248984,0.964961095119818,0.988173185071583,0.988173185071583,0.950989096221388,0.98337733953641,0.98337733953641,0.934882472620295,0.977790160675102,0.977790160675102,-0.0356674943938732,-0.011897308061518,-0.011897308061518,-0.0502526820951295,-0.0167623672468,-0.0167623672468,-0.0673344553263765,-0.022460191605442,-0.022460191605442
"139","Manis javanica","Sunda Pangolin","mammalia",TRUE,TRUE,"Decreasing","CR","A2d+3d+4d",1825,4.99657768651609,14.8660077479215,10.1806137214433,10.1806137214433,20.1786754970349,13.9598302151096,13.9598302151096,36.9042655519807,26.4512421413005,26.4512421413005,0.851339922520785,0.898193862785567,0.898193862785567,0.798213245029651,0.860401697848904,0.860401697848904,0.630957344480193,0.735487578586995,0.735487578586995,-0.16094379124341,-0.107369351144576,-0.107369351144576,-0.225379492882461,-0.150355908265423,-0.150355908265423,-0.46051701859881,-0.307221627476192,-0.307221627476192
"140","Marmosa xerophila","Dryland Mouse Opossum","mammalia",FALSE,TRUE,"Decreasing","VU","A2c",568.63755,1.55684476386037,3.50389048801824,3.50389048801824,7.35239225075786,4.90109037786124,4.90109037786124,10.2008922248136,6.51175273797047,6.51175273797047,13.4258258559104,0.964961095119818,0.964961095119818,0.926476077492421,0.950989096221388,0.950989096221388,0.897991077751864,0.934882472620295,0.934882472620295,0.865741741440896,-0.0356674943938732,-0.0356674943938732,-0.0763670538896713,-0.0502526820951295,-0.0502526820951295,-0.107595146417644,-0.0673344553263765,-0.0673344553263765,-0.144168634941297
"141","Marmota sibirica","Mongolian Marmot","mammalia",FALSE,TRUE,"Decreasing","EN","A2ad",2190,5.9958932238193,6.69670084631926,3.78015418708458,3.78015418708458,9.8381456326306,5.59487498554474,5.59487498554474,14.449622653224,8.31047441508587,8.31047441508587,0.933032991536807,0.962198458129154,0.962198458129154,0.901618543673694,0.944051250144553,0.944051250144553,0.85550377346776,0.916895255849141,0.916895255849141,-0.0693147180559945,-0.0385345521612664,-0.0385345521612664,-0.103563748950672,-0.0575748239029421,-0.0575748239029421,-0.156064774826466,-0.0867620380599193,-0.0867620380599193
"142","Maxomys rajah","Rajah Sundaic Maxomys","mammalia",TRUE,TRUE,"Decreasing","VU","A2c",639.6318318,1.75121651416838,3.50389048801824,3.50389048801824,6.5637583834512,4.90109037786124,4.90109037786124,9.12206024861775,6.51175273797047,6.51175273797047,12.0293552866995,0.964961095119818,0.964961095119818,0.934362416165488,0.950989096221388,0.950989096221388,0.908779397513823,0.934882472620295,0.934882472620295,0.879706447133005,-0.0356674943938732,-0.0356674943938732,-0.0678908901427515,-0.0502526820951295,-0.0502526820951295,-0.09565290126141,-0.0673344553263765,-0.0673344553263765,-0.128167009964408
"143","Maxomys whiteheadi","Whitehead’s Sundaic Maxomys","mammalia",TRUE,TRUE,"Decreasing","VU","A2c",624.3996409,1.70951304832307,3.50389048801824,3.50389048801824,6.71837885909935,4.90109037786124,4.90109037786124,9.33387185130964,6.51175273797047,6.51175273797047,12.3039770778738,0.964961095119818,0.964961095119818,0.932816211409007,0.950989096221388,0.950989096221388,0.906661281486904,0.934882472620295,0.934882472620295,0.876960229221262,-0.0356674943938732,-0.0356674943938732,-0.0695470842391074,-0.0502526820951295,-0.0502526820951295,-0.0979863479143462,-0.0673344553263765,-0.0673344553263765,-0.131293636302703
"144","Mazama pandora","Yucatan Brown Brocket","mammalia",FALSE,TRUE,"Decreasing","VU","A2c",2190,5.9958932238193,3.50389048801824,1.96335481659702,1.96335481659702,4.90109037786124,2.75506418670095,2.75506418670095,6.51175273797047,3.6741674786795,3.6741674786795,0.964961095119818,0.98036645183403,0.98036645183403,0.950989096221388,0.97244935813299,0.97244935813299,0.934882472620295,0.963258325213205,0.963258325213205,-0.0356674943938732,-0.0198288467691967,-0.0198288467691967,-0.0502526820951295,-0.0279372787446668,-0.0279372787446668,-0.0673344553263765,-0.0374336526757367,-0.0374336526757367
"145","Mesembriomys gouldii","Black-footed Tree-rat","mammalia",TRUE,TRUE,"Decreasing","VU","A2abce+3bce+4abce",712.22605,1.94996865160849,3.50389048801824,3.50389048801824,5.9149528701928,4.90109037786124,4.90109037786124,8.23171264254204,6.51175273797047,6.51175273797047,10.8726092965665,0.964961095119818,0.964961095119818,0.940850471298072,0.950989096221388,0.950989096221388,0.91768287357458,0.934882472620295,0.934882472620295,0.891273907034335,-0.0356674943938732,-0.0356674943938732,-0.0609710560636481,-0.0502526820951295,-0.0502526820951295,-0.0859034016669571,-0.0673344553263765,-0.0673344553263765,-0.115103483451446
"146","Mico leucippe","Golden-white Bare-ear Marmoset","mammalia",FALSE,TRUE,"Decreasing","VU","A2c",2190,5.9958932238193,3.50389048801824,1.96335481659702,1.96335481659702,4.90109037786124,2.75506418670095,2.75506418670095,6.51175273797047,3.6741674786795,3.6741674786795,0.964961095119818,0.98036645183403,0.98036645183403,0.950989096221388,0.97244935813299,0.97244935813299,0.934882472620295,0.963258325213205,0.963258325213205,-0.0356674943938732,-0.0198288467691967,-0.0198288467691967,-0.0502526820951295,-0.0279372787446668,-0.0279372787446668,-0.0673344553263765,-0.0374336526757367,-0.0374336526757367
"147","Microcebus myoxinus","Peters’ Mouse Lemur","mammalia",FALSE,TRUE,"Decreasing","VU","A2c+4c",2053.5145,5.62221629021218,3.50389048801824,2.09247332188129,2.09247332188129,4.90109037786124,2.93546425288249,2.93546425288249,6.51175273797047,3.91352857643599,3.91352857643599,0.964961095119818,0.979075266781187,0.979075266781187,0.950989096221388,0.970645357471175,0.970645357471175,0.934882472620295,0.96086471423564,0.96086471423564,-0.0356674943938732,-0.0211467581186013,-0.0211467581186013,-0.0502526820951295,-0.0297941117293402,-0.0297941117293402,-0.0673344553263765,-0.0399216559512307,-0.0399216559512307
"148","Mirza coquereli","Coquerel's Giant Mouse Lemur","mammalia",FALSE,TRUE,"Decreasing","EN","A2c+3c+4c",1825,4.99657768651609,6.69670084631926,4.51886168791656,4.51886168791656,9.8381456326306,6.67571183335754,6.67571183335754,14.449622653224,9.88778380116803,9.88778380116803,0.933032991536807,0.954811383120834,0.954811383120834,0.901618543673694,0.933242881666425,0.933242881666425,0.85550377346776,0.90112216198832,0.90112216198832,-0.0693147180559945,-0.0462414625935197,-0.0462414625935197,-0.103563748950672,-0.0690897886835305,-0.0690897886835305,-0.156064774826466,-0.104114445671903,-0.104114445671903
"149","Mormopterus acetabulosus","Mauritian Free-tailed Bat","mammalia",FALSE,TRUE,"Decreasing","EN","A2b; B1ab(iii)+2ab(iii)",1427.913317,3.90941359890486,6.69670084631926,5.73881517890286,5.73881517890286,9.8381456326306,8.45164508201137,8.45164508201137,14.449622653224,12.4594004720441,12.4594004720441,0.933032991536807,0.942611848210971,0.942611848210971,0.901618543673694,0.915483549179886,0.915483549179886,0.85550377346776,0.875405995279559,0.875405995279559,-0.0693147180559945,-0.0591006948590377,-0.0591006948590377,-0.103563748950672,-0.0883028842481502,-0.0883028842481502,-0.156064774826466,-0.133067505631523,-0.133067505631523
